3,8,2019, 8,44,56,0,176,22,75
3,8,2019, 8,44,57,0,176,22,75
3,8,2019, 8,44,58,0,180,22,75
3,8,2019, 8,45,0,250,175,21,74
3,8,2019, 8,45,1,250,177,21,74
3,8,2019, 8,45,2,254,178,22,75
3,8,2019, 8,45,3,250,179,22,75
3,8,2019, 8,45,4,253,179,22,75
3,8,2019, 8,45,5,253,183,22,75
3,8,2019, 8,45,6,255,183,22,75
3,8,2019, 8,45,7,255,179,22,75
3,8,2019, 8,45,8,254,184,22,75
3,8,2019, 8,45,9,255,183,22,75
3,8,2019, 8,45,10,253,184,22,75
3,8,2019, 8,45,11,255,180,22,75
3,8,2019, 8,45,12,256,183,22,75
3,8,2019, 8,45,13,252,185,22,75
3,8,2019, 8,45,14,256,183,22,74
3,8,2019, 8,45,15,251,184,22,74
3,8,2019, 8,45,16,253,184,22,74
3,8,2019, 8,45,19,252,185,22,74
3,8,2019, 8,45,20,254,181,22,74
3,8,2019, 8,45,21,253,181,22,74
3,8,2019, 8,45,22,257,183,22,74
3,8,2019, 8,45,23,258,181,22,74
3,8,2019, 8,45,24,247,185,22,74
3,8,2019, 8,45,25,263,186,22,74
3,8,2019, 8,45,27,256,185,22,74
3,8,2019, 8,45,28,251,183,22,74
3,8,2019, 8,45,29,254,189,22,74
3,8,2019, 8,45,30,256,188,22,74
3,8,2019, 8,45,31,251,188,22,74
3,8,2019, 8,45,32,255,185,22,74
3,8,2019, 8,45,33,252,184,22,74
3,8,2019, 8,45,34,251,188,22,74
3,8,2019, 8,45,35,254,182,22,74
3,8,2019, 8,45,36,251,180,22,74
3,8,2019, 8,45,37,252,182,22,74
3,8,2019, 8,45,38,252,183,22,74
3,8,2019, 8,45,39,252,182,22,74
3,8,2019, 8,45,40,253,185,22,74
3,8,2019, 8,45,41,255,182,22,74
3,8,2019, 8,45,42,252,184,22,74
3,8,2019, 8,45,43,255,183,22,74
3,8,2019, 8,45,44,256,182,22,74
3,8,2019, 8,45,45,251,188,22,74
3,8,2019, 8,45,46,255,183,22,74
3,8,2019, 8,45,47,250,185,22,74
3,8,2019, 8,45,48,250,187,22,74
3,8,2019, 8,45,49,253,182,22,74
3,8,2019, 8,45,50,251,180,22,74
3,8,2019, 8,45,51,253,182,22,74
3,8,2019, 8,45,53,253,181,22,74
3,8,2019, 8,45,54,253,184,22,74
3,8,2019, 8,45,55,253,182,22,74
3,8,2019, 8,45,56,253,185,22,74
3,8,2019, 8,45,57,256,186,22,75
3,8,2019, 8,45,58,256,188,22,75
3,8,2019, 8,45,59,253,185,22,74
3,8,2019, 8,46,0,256,184,22,74
3,8,2019, 8,46,1,256,186,22,75
3,8,2019, 8,46,2,253,184,22,75
3,8,2019, 8,46,3,255,181,22,74
