3,8,2019, 8,38,56,232,149,21,77
3,8,2019, 8,38,57,0,154,21,77
3,8,2019, 8,38,58,0,151,21,77
3,8,2019, 8,38,59,0,166,21,77
3,8,2019, 8,39,0,0,167,22,78
3,8,2019, 8,39,1,0,165,22,78
3,8,2019, 8,39,2,0,162,22,78
3,8,2019, 8,39,3,0,160,22,78
3,8,2019, 8,39,4,0,163,21,77
3,8,2019, 8,39,5,0,162,21,77
3,8,2019, 8,39,6,0,161,22,78
3,8,2019, 8,39,7,0,158,22,78
3,8,2019, 8,39,8,0,154,22,78
3,8,2019, 8,39,9,0,159,22,78
3,8,2019, 8,39,10,0,159,22,78
3,8,2019, 8,39,11,0,161,22,78
3,8,2019, 8,39,12,0,161,22,78
3,8,2019, 8,39,13,0,155,22,78
3,8,2019, 8,39,14,0,154,21,77
3,8,2019, 8,39,15,0,157,21,77
3,8,2019, 8,39,16,0,159,22,78
3,8,2019, 8,39,17,0,159,22,78
3,8,2019, 8,39,18,0,160,22,78
3,8,2019, 8,39,19,0,158,22,78
3,8,2019, 8,39,20,0,159,22,78
3,8,2019, 8,39,21,0,162,22,78
3,8,2019, 8,39,22,0,163,22,78
3,8,2019, 8,39,24,0,164,22,78
3,8,2019, 8,39,25,0,166,21,77
3,8,2019, 8,39,26,0,165,21,77
3,8,2019, 8,39,27,0,160,22,78
3,8,2019, 8,39,28,0,163,22,78
3,8,2019, 8,39,29,0,162,21,77
3,8,2019, 8,39,30,0,162,21,77
3,8,2019, 8,39,31,0,162,22,78
3,8,2019, 8,39,32,0,163,22,78
3,8,2019, 8,39,33,0,162,22,78
3,8,2019, 8,39,34,0,160,22,78
3,8,2019, 8,39,36,0,162,22,78
3,8,2019, 8,39,37,0,165,22,78
3,8,2019, 8,39,38,0,165,22,78
3,8,2019, 8,39,39,0,159,22,78
3,8,2019, 8,39,40,0,161,22,78
3,8,2019, 8,39,41,0,164,22,78
3,8,2019, 8,39,42,0,164,22,78
3,8,2019, 8,39,43,0,169,22,78
3,8,2019, 8,39,44,0,168,22,78
3,8,2019, 8,39,45,0,163,22,78
3,8,2019, 8,39,46,0,162,22,78
3,8,2019, 8,39,47,0,165,22,78
3,8,2019, 8,39,48,0,172,22,78
3,8,2019, 8,39,49,0,171,22,78
3,8,2019, 8,39,51,0,170,22,78
3,8,2019, 8,39,52,0,164,22,78
3,8,2019, 8,39,53,0,164,22,78
3,8,2019, 8,39,54,0,167,22,78
3,8,2019, 8,39,55,0,166,22,78
3,8,2019, 8,39,56,0,169,22,78
3,8,2019, 8,39,57,244,169,22,78
3,8,2019, 8,39,58,244,166,22,78
3,8,2019, 8,39,59,245,169,22,77
3,8,2019, 8,40,0,244,166,22,77
3,8,2019, 8,40,1,244,165,22,77
3,8,2019, 8,40,2,239,171,22,77
3,8,2019, 8,40,3,244,166,22,77
3,8,2019, 8,40,4,240,171,22,77
3,8,2019, 8,40,5,240,171,22,77
3,8,2019, 8,40,6,241,164,22,77
3,8,2019, 8,40,7,240,169,22,77
3,8,2019, 8,40,8,243,166,22,77
3,8,2019, 8,40,9,242,166,22,77
3,8,2019, 8,40,10,243,167,22,77
3,8,2019, 8,40,11,243,165,22,77
3,8,2019, 8,40,12,243,168,22,77
3,8,2019, 8,40,13,243,165,22,77
3,8,2019, 8,40,14,243,168,22,77
3,8,2019, 8,40,15,243,166,22,77
3,8,2019, 8,40,16,245,167,22,77
3,8,2019, 8,40,18,243,167,22,77
3,8,2019, 8,40,19,244,168,22,77
3,8,2019, 8,40,20,243,168,22,77
3,8,2019, 8,40,21,243,168,22,77
3,8,2019, 8,40,22,245,168,22,77
3,8,2019, 8,40,23,243,168,22,77
3,8,2019, 8,40,24,243,168,22,77
3,8,2019, 8,40,25,245,172,22,77
