3,8,2019, 8,2,7,0,94,21,78
3,8,2019, 8,2,8,208,93,21,79
3,8,2019, 8,2,9,204,102,21,79
3,8,2019, 8,2,10,202,99,21,79
3,8,2019, 8,2,11,203,101,21,79
3,8,2019, 8,2,12,203,99,21,79
3,8,2019, 8,2,13,202,103,21,79
3,8,2019, 8,2,14,203,98,21,79
3,8,2019, 8,2,16,202,101,21,79
3,8,2019, 8,2,17,202,99,21,79
3,8,2019, 8,2,18,204,101,21,79
3,8,2019, 8,2,19,203,99,21,79
3,8,2019, 8,2,20,202,100,21,79
3,8,2019, 8,2,21,202,98,21,79
3,8,2019, 8,2,22,202,100,21,79
3,8,2019, 8,2,23,202,98,21,79
3,8,2019, 8,2,24,202,99,21,79
3,8,2019, 8,2,25,202,98,21,79
3,8,2019, 8,2,26,202,101,21,79
3,8,2019, 8,2,27,202,98,21,79
3,8,2019, 8,2,28,202,100,21,79
3,8,2019, 8,2,29,203,99,21,79
3,8,2019, 8,2,30,202,99,21,79
3,8,2019, 8,2,31,202,99,21,79
3,8,2019, 8,2,32,202,99,21,79
3,8,2019, 8,2,33,202,99,21,78
3,8,2019, 8,2,34,204,99,21,78
3,8,2019, 8,2,35,202,99,22,79
3,8,2019, 8,2,36,202,99,22,79
3,8,2019, 8,2,37,203,99,22,79
3,8,2019, 8,2,38,202,102,22,79
3,8,2019, 8,2,39,202,99,21,78
3,8,2019, 8,2,40,204,103,21,78
3,8,2019, 8,2,42,203,106,21,78
3,8,2019, 8,2,43,204,99,21,78
3,8,2019, 8,2,44,203,102,22,79
3,8,2019, 8,2,45,205,99,22,79
3,8,2019, 8,2,46,204,101,22,79
3,8,2019, 8,2,47,203,100,22,79
3,8,2019, 8,2,48,204,98,22,79
3,8,2019, 8,2,49,201,103,22,79
3,8,2019, 8,2,50,203,100,22,79
3,8,2019, 8,2,51,200,102,22,79
3,8,2019, 8,2,52,201,103,22,79
3,8,2019, 8,2,53,201,101,22,79
3,8,2019, 8,2,54,200,102,22,79
3,8,2019, 8,2,55,202,97,22,79
3,8,2019, 8,2,56,201,100,21,78
3,8,2019, 8,2,57,203,99,21,78
3,8,2019, 8,2,58,201,97,22,79
3,8,2019, 8,3,0,203,99,21,79
3,8,2019, 8,3,1,203,98,22,79
3,8,2019, 8,3,2,202,100,22,79
3,8,2019, 8,3,3,203,99,21,78
3,8,2019, 8,3,4,202,101,21,78
3,8,2019, 8,3,5,210,98,21,78
3,8,2019, 8,3,6,202,97,21,78
3,8,2019, 8,3,7,202,99,22,79
3,8,2019, 8,3,9,206,106,22,79
3,8,2019, 8,3,10,205,104,21,78
3,8,2019, 8,3,11,205,104,21,78
3,8,2019, 8,3,12,205,104,22,80
3,8,2019, 8,3,13,204,105,22,80
3,8,2019, 8,3,14,204,104,22,80
3,8,2019, 8,3,15,207,104,22,80
3,8,2019, 8,3,16,212,105,22,80
3,8,2019, 8,3,17,201,107,22,80
3,8,2019, 8,3,18,205,103,22,79
3,8,2019, 8,3,19,202,105,22,79
3,8,2019, 8,3,20,202,106,22,79
3,8,2019, 8,3,21,201,106,22,79
3,8,2019, 8,3,22,201,105,22,79
3,8,2019, 8,3,23,203,104,22,79
3,8,2019, 8,3,24,201,106,22,79
3,8,2019, 8,3,25,202,104,22,79
3,8,2019, 8,3,26,209,117,22,79
3,8,2019, 8,3,27,201,100,22,79
3,8,2019, 8,3,28,199,100,22,79
3,8,2019, 8,3,29,201,96,22,79
3,8,2019, 8,3,30,200,99,22,79
3,8,2019, 8,3,31,202,96,22,79
3,8,2019, 8,3,32,200,96,22,79
3,8,2019, 8,3,33,202,97,22,79
3,8,2019, 8,3,34,201,96,22,79
3,8,2019, 8,3,36,201,98,22,79
3,8,2019, 8,3,37,202,97,21,78
3,8,2019, 8,3,38,202,101,21,78
3,8,2019, 8,3,39,201,99,22,79
3,8,2019, 8,3,40,0,99,22,79
3,8,2019, 8,3,41,0,99,22,78
3,8,2019, 8,3,42,0,101,22,78
3,8,2019, 8,3,43,0,102,22,78
3,8,2019, 8,3,44,0,97,22,78
3,8,2019, 8,3,45,0,100,22,78
3,8,2019, 8,3,46,0,99,22,78
3,8,2019, 8,3,47,0,102,22,78
3,8,2019, 8,3,48,0,112,22,78
3,8,2019, 8,3,49,0,112,22,78
3,8,2019, 8,3,50,0,107,22,78
3,8,2019, 8,3,51,0,107,21,77
3,8,2019, 8,3,52,0,95,21,77
3,8,2019, 8,3,53,0,97,22,78
3,8,2019, 8,3,54,0,97,22,78
3,8,2019, 8,3,55,0,97,22,78
3,8,2019, 8,3,56,0,93,22,78
3,8,2019, 8,3,57,0,95,22,78
3,8,2019, 8,3,58,0,93,22,78
3,8,2019, 8,3,59,0,94,22,78
3,8,2019, 8,4,0,0,92,22,78
3,8,2019, 8,4,3,0,95,22,78
3,8,2019, 8,4,6,0,93,22,78
3,8,2019, 8,4,7,0,93,22,78
3,8,2019, 8,4,8,0,97,22,78
3,8,2019, 8,4,9,0,98,22,78
3,8,2019, 8,4,10,0,96,22,78
3,8,2019, 8,4,11,0,92,22,78
3,8,2019, 8,4,12,0,94,22,78
3,8,2019, 8,4,13,0,94,21,78
3,8,2019, 8,4,14,0,94,21,78
3,8,2019, 8,4,15,0,97,21,77
3,8,2019, 8,4,16,0,96,21,77
3,8,2019, 8,4,17,0,92,22,78
3,8,2019, 8,4,18,0,95,22,78
3,8,2019, 8,4,19,0,95,22,79
3,8,2019, 8,4,20,0,95,22,79
3,8,2019, 8,4,21,0,97,22,79
3,8,2019, 8,4,22,0,93,22,79
3,8,2019, 8,4,23,0,96,22,79
3,8,2019, 8,4,24,0,96,22,79
3,8,2019, 8,4,25,0,95,21,78
3,8,2019, 8,4,26,0,97,21,78
3,8,2019, 8,4,27,0,96,22,80
3,8,2019, 8,4,28,0,94,22,80
3,8,2019, 8,4,29,0,93,22,80
3,8,2019, 8,4,31,0,96,22,80
3,8,2019, 8,4,32,0,95,21,79
3,8,2019, 8,4,33,0,99,21,79
3,8,2019, 8,4,34,0,97,22,80
3,8,2019, 8,4,35,0,94,22,80
3,8,2019, 8,4,36,0,95,21,79
3,8,2019, 8,4,37,0,95,21,79
3,8,2019, 8,4,38,0,95,22,80
3,8,2019, 8,4,39,0,98,22,80
3,8,2019, 8,4,40,197,97,21,78
3,8,2019, 8,4,41,199,95,21,78
3,8,2019, 8,4,42,198,96,21,78
3,8,2019, 8,4,43,202,95,21,78
3,8,2019, 8,4,44,199,92,21,79
3,8,2019, 8,4,45,199,95,21,79
3,8,2019, 8,4,46,199,92,22,79
3,8,2019, 8,4,47,200,94,22,79
3,8,2019, 8,4,48,200,93,21,78
3,8,2019, 8,4,49,200,95,21,78
3,8,2019, 8,4,50,200,94,21,78
3,8,2019, 8,4,51,200,95,21,78
3,8,2019, 8,4,52,199,95,21,78
3,8,2019, 8,4,53,201,95,21,78
3,8,2019, 8,4,54,199,95,21,78
3,8,2019, 8,4,56,200,94,21,78
3,8,2019, 8,4,57,201,95,21,78
3,8,2019, 8,4,58,199,95,21,78
3,8,2019, 8,4,59,200,94,22,79
3,8,2019, 8,5,0,201,94,22,79
3,8,2019, 8,5,1,201,98,21,78
3,8,2019, 8,5,2,202,95,21,78
23,8,2019, 8,5,3,01,94,21,78
3,8,2019, 8,5,9,199,98,21,79
3,8,2019, 8,5,13,197,98,21,79
3,8,2019, 8,5,15,199,93,21,79
3,8,2019, 8,5,16,199,95,21,80
3,8,2019, 8,5,17,200,94,21,80
3,8,2019, 8,5,18,200,93,21,80
3,8,2019, 8,5,19,200,95,21,80
3,8,2019, 8,5,20,200,94,21,80
3,8,2019, 8,5,21,200,95,21,80
3,8,2019, 8,5,22,201,95,21,80
3,8,2019, 8,5,23,199,96,21,80
3,8,2019, 8,5,24,199,95,21,80
3,8,2019, 8,5,25,201,94,21,80
3,8,2019, 8,5,26,202,96,21,80
3,8,2019, 8,5,28,198,99,21,80
3,8,2019, 8,5,29,201,95,21,80
3,8,2019, 8,5,30,197,96,21,80
3,8,2019, 8,5,31,197,98,21,80
3,8,2019, 8,5,32,199,94,21,80
3,8,2019, 8,5,33,198,95,21,80
3,8,2019, 8,5,34,201,95,21,80
3,8,2019, 8,5,35,200,93,21,80
3,8,2019, 8,5,36,200,97,21,80
3,8,2019, 8,5,37,199,95,21,80
3,8,2019, 8,5,38,200,95,21,80
3,8,2019, 8,5,39,200,94,21,80
3,8,2019, 8,5,40,199,94,21,80
3,8,2019, 8,5,41,199,94,21,80
3,8,2019, 8,5,42,201,94,21,80
3,8,2019, 8,5,43,201,96,21,80
3,8,2019, 8,5,44,197,98,21,80
3,8,2019, 8,5,45,200,95,21,80
3,8,2019, 8,5,46,198,95,21,80
3,8,2019, 8,5,47,197,96,21,80
3,8,2019, 8,5,48,199,93,21,80
3,8,2019, 8,5,49,202,94,21,80
3,8,2019, 8,5,50,199,94,21,80
3,8,2019, 8,5,51,199,93,21,80
3,8,2019, 8,5,52,201,94,21,80
3,8,2019, 8,5,54,199,94,21,80
3,8,2019, 8,5,55,199,96,21,80
3,8,2019, 8,5,56,199,95,22,81
3,8,2019, 8,5,57,201,94,22,81
3,8,2019, 8,5,58,201,93,21,80
3,8,2019, 8,5,59,197,97,21,80
3,8,2019, 8,6,0,199,94,21,80
3,8,2019, 8,6,1,197,96,21,80
3,8,2019, 8,6,2,197,96,21,80
3,8,2019, 8,6,3,199,92,21,80
3,8,2019, 8,6,4,199,91,21,80
3,8,2019, 8,6,5,199,92,21,80
3,8,2019, 8,6,6,199,92,21,80
3,8,2019, 8,6,7,199,94,21,80
3,8,2019, 8,6,8,199,93,22,81
3,8,2019, 8,6,9,199,93,22,81
3,8,2019, 8,6,10,200,94,21,80
3,8,2019, 8,6,11,0,94,21,80
3,8,2019, 8,6,12,0,96,21,80
3,8,2019, 8,6,13,0,93,21,80
3,8,2019, 8,6,14,0,93,21,80
3,8,2019, 8,6,16,0,97,21,80
3,8,2019, 8,6,17,0,96,21,80
3,8,2019, 8,6,18,0,93,21,80
3,8,2019, 8,6,19,0,94,21,80
3,8,2019, 8,6,20,0,95,21,80
3,8,2019, 8,6,22,0,93,21,80
3,8,2019, 8,6,23,0,95,21,80
3,8,2019, 8,6,24,0,92,21,80
3,8,2019, 8,6,25,0,95,21,80
3,8,2019, 8,6,26,0,95,21,80
